affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"","","",2022,N00047300,Brock Pierce (I),Gross & Belsky Llp,2900,0,2900,4,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Systematic Ventures,2900,0,2900,5,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Twilio Inc,2900,0,2900,6,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Legacy Exchange Partners Lp,2900,0,2900,7,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Friedland Enterprises,2000,0,2000,8,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Byte To Bite,2000,0,2000,9,O,2022-10-28 00:00:00 +0000,1422128.21
"",D000000550,"",2022,N00047300,Brock Pierce (I),King & Spalding,1000,0,1000,10,O,2022-10-28 00:00:00 +0000,1422128.21
"","","",2022,N00047300,Brock Pierce (I),Ebert,1000,0,1000,11,O,2022-10-28 00:00:00 +0000,1422128.21
"",D000031699,"",2022,N00050768,Gerald Malloy (R),Audax Group,5800,0,5800,1,O,2022-10-28 00:00:00 +0000,249272.2
"",D000033595,"",2022,N00050768,Gerald Malloy (R),Fast Food Systems,5800,0,5800,2,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Pharmasphere Inc,5800,0,5800,3,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Political Advisor & Vt Procedure Con,5800,0,5800,4,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Gerald Malloy for US Senate,5720,0,5720,5,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Webdesiger,5300,0,5300,6,O,2022-10-28 00:00:00 +0000,249272.2
"","",C00448373,2022,N00050768,Gerald Malloy (R),Huck PAC,0,5000,5000,7,O,2022-10-28 00:00:00 +0000,249272.2
"","",C00543207,2022,N00050768,Gerald Malloy (R),Badlands PAC,0,5000,5000,8,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Barclay'S Bank Plc,5000,0,5000,9,O,2022-10-28 00:00:00 +0000,249272.2
"",D000023883,"",2022,N00050768,Gerald Malloy (R),Amazon.com,3100,0,3100,10,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Mardeva,2900,0,2900,11,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Needham Roofing,2900,0,2900,12,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Nevada West Partners,2900,0,2900,13,O,2022-10-28 00:00:00 +0000,249272.2
"",D000021994,"",2022,N00050768,Gerald Malloy (R),Freeman Spogli & Co,2900,0,2900,14,O,2022-10-28 00:00:00 +0000,249272.2
"",D000031268,"",2022,N00050768,Gerald Malloy (R),Abro Industries,2900,0,2900,15,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Ado,2900,0,2900,16,O,2022-10-28 00:00:00 +0000,249272.2
"",D000033499,"",2022,N00050768,Gerald Malloy (R),Equity Now,2900,0,2900,17,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Voice Overs,2900,0,2900,18,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Video,2500,0,2500,19,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050768,Gerald Malloy (R),Republican Majority Fund,0,2500,2500,20,O,2022-10-28 00:00:00 +0000,249272.2
"","","",2022,N00050038,Mark Coester (I),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,10971.38
"","","",2022,N00027434,Cris Ericson (I),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00047779,Christopher Helali (3),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00050041,Kerry Raheb (I),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
"","","",2022,N00051715,Martha Abbott (3),"",0,0,0,0,O,2022-10-28 00:00:00 +0000,0.0
