affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"","","",2018,N00027793,Gary Trauner (D),Gans Brothers,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000034547,"",2018,N00027793,Gary Trauner (D),Houlihan Lokey Inc,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000042260,"",2018,N00027793,Gary Trauner (D),Lost Arrow Corp,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
D000081822,D000081821,"",2018,N00027793,Gary Trauner (D),Pag Japan Ltd,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000065004,"",2018,N00027793,Gary Trauner (D),Powdr Corp,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Ridgewood Energy,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Roche Enterprises,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Round Hill,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"",D000068983,"",2018,N00027793,Gary Trauner (D),Route One Investment,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Torque,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00027793,Gary Trauner (D),Zachys Wine & Liquor,5400,0,5400,10,C,2019-06-10 00:00:00 +0000,887393.5599999999
"","","",2018,N00036853,Joe Porambo (L),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,0.0
