affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000032729,"",2020,N00045112,Corky Messner (R),Cold Spring Granite,11200,0,11200,3,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000034569,"",2020,N00045112,Corky Messner (R),Hubbard Broadcasting,11200,0,11200,4,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000031179,"",2020,N00045112,Corky Messner (R),Yancey Brothers,11200,0,11200,5,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000028509,"",2020,N00045112,Corky Messner (R),Radiance Technologies,5600,5000,10600,6,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000024850,"",2020,N00045112,Corky Messner (R),Citizens United,0,10000,10000,7,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000036804,"",2020,N00045112,Corky Messner (R),Prescott Investors,8400,0,8400,8,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000023342,"",2020,N00045112,Corky Messner (R),US Army,7991,0,7991,9,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Social Finance,7500,0,7500,10,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000028035,"",2020,N00045112,Corky Messner (R),Northern Trust,7000,0,7000,11,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),1a Auto Inc,6600,0,6600,12,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),US Concrete,6600,0,6600,13,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000062593,"",2020,N00045112,Corky Messner (R),National Assn for Gun Rights,0,6000,6000,14,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Adams Publishing Group,5600,0,5600,15,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Bruce A Montoya Pc,5600,0,5600,16,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000060195,"",2020,N00045112,Corky Messner (R),Auburn Manor Holding,5600,0,5600,17,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Berg Enterprises,5600,0,5600,18,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Biosatge Inc,5600,0,5600,19,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"","","",2020,N00045112,Corky Messner (R),Cfc,5600,0,5600,20,C,2021-03-22 00:00:00 +0000,4068749.0700000003
"",D000037628,"",2020,N00041150,Justin O'Donnell (L),Small Ventures Usa,2800,0,2800,1,C,2021-03-22 00:00:00 +0000,6240.0
"","","",2020,N00047194,Thomas Sharpe (I),"",0,0,0,0,C,2021-03-22 00:00:00 +0000,0.0
