affiliateid,orgid,pacid,cycle,CID,FirstLastP,Contrib,Indivs,Pacs,Total,Rank,CRPICO,ReleaseDate,NetRcpts
"",D000022249,"",2018,N00012642,Patrick Morrisey (R),Sidley Austin LLP,48300,10000,58300,3,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000550,"",2018,N00012642,Patrick Morrisey (R),King & Spalding,52750,0,52750,4,C,2019-06-10 00:00:00 +0000,5633541.17
"","","",2018,N00012642,Patrick Morrisey (R),National Republican Senatorial Cmte,0,47400,47400,5,C,2019-06-10 00:00:00 +0000,5633541.17
D000023858,D000023865,"",2018,N00012642,Patrick Morrisey (R),Alliance Coal,32702,10000,42702,6,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000022267,"",2018,N00012642,Patrick Morrisey (R),Steptoe & Johnson,41000,0,41000,7,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000032306,"",2018,N00012642,Patrick Morrisey (R),Capitol Counsel,32300,0,32300,8,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000686,"",2018,N00012642,Patrick Morrisey (R),"Gibson, Dunn & Crutcher",21950,0,21950,9,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000034833,"",2018,N00012642,Patrick Morrisey (R),Jennmar Corp,21600,0,21600,10,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000022145,"",2018,N00012642,Patrick Morrisey (R),"Nelson, Mullins et al",18850,1000,19850,11,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000043641,"",2018,N00012642,Patrick Morrisey (R),Select Management Resources,16637,0,16637,12,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000186,"",2018,N00012642,Patrick Morrisey (R),Koch Industries,6400,10000,16400,13,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000121,"",2018,N00012642,Patrick Morrisey (R),American Financial Group,16200,0,16200,14,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000044060,"",2018,N00012642,Patrick Morrisey (R),Saulsbury Industries                              ,16200,0,16200,14,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000277,"",2018,N00012642,Patrick Morrisey (R),Fluor Corp,5878,10000,15878,16,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000025483,"",2018,N00012642,Patrick Morrisey (R),Devon Energy,5400,10000,15400,17,C,2019-06-10 00:00:00 +0000,5633541.17
"",D000000541,"",2018,N00012642,Patrick Morrisey (R),"McDermott, Will & Emery",13550,0,13550,18,C,2019-06-10 00:00:00 +0000,5633541.17
"","","",2018,N00012642,Patrick Morrisey (R),Fitzgerald Glider Kits,13500,0,13500,19,C,2019-06-10 00:00:00 +0000,5633541.17
D000023742,D000052577,"",2018,N00012642,Patrick Morrisey (R),Populus Financial Group,7700,4500,12200,20,C,2019-06-10 00:00:00 +0000,5633541.17
"","","",2018,N00043974,Rusty Hollen (L),"",0,0,0,0,C,2019-06-10 00:00:00 +0000,0.0
